KPI@K,1,5,10
Recall,0.00020125950478711512,0.0019960307802942535,0.004810142982454118
MRR,0.016967126193001062,0.04650053022269353,0.06044075813428942
NDCG,0.016967126193001062,0.062272046135998016,0.09759475799434347
Hit Ratio,0.016967126193001062,0.11134676564156946,0.21845174973488865
Precision,0.016967126193001062,0.026299045599151645,0.032131495227995764
